-0.936935 -0.180685 980.971 189.177
-0.92374 -0.239163 967.156 250.404
-0.906899 -0.296697 949.523 310.641
-0.886478 -0.353059 928.143 369.653
-0.862559 -0.408029 903.099 427.206
-0.835234 -0.461387 874.49 483.073
-0.804613 -0.512925 842.43 537.032
-0.770817 -0.562438 807.045 588.873
-0.733977 -0.609731 768.474 638.388
-0.694241 -0.654617 726.87 685.385
-0.651765 -0.69692 682.398 729.675
-0.606716 -0.736472 635.231 771.086
-0.559272 -0.773117 585.558 809.453
-0.509621 -0.80671 533.573 844.626
-0.457958 -0.83712 479.482 876.464
-0.404488 -0.864225 423.498 904.843
-0.349421 -0.887919 365.843 929.651
-0.292975 -0.908108 306.744 950.789
-0.235372 -0.924713 246.435 968.175
-0.176841 -0.937668 185.152 981.739
-0.117611 -0.946923 123.139 991.428
-0.0579177 -0.952439 60.6399 997.204
0.00200453 -0.954196 -2.09875 999.044
0.0619189 -0.952187 -64.8291 996.94
0.121589 -0.94642 -127.303 990.902
0.180779 -0.936917 -189.275 980.952
0.239255 -0.923716 -250.5 967.131
0.296787 -0.906869 -310.736 949.492
0.353148 -0.886443 -369.746 928.106
0.408115 -0.862518 -427.296 903.056
0.461471 -0.835188 -483.16 874.442
0.513005 -0.804562 -537.117 842.377
0.562515 -0.77076 -588.953 806.986
0.609804 -0.733916 -638.465 768.41
0.654687 -0.694176 -685.457 726.802
0.696985 -0.651695 -729.744 682.325
0.736533 -0.606642 -771.15 635.154
0.773173 -0.559194 -809.512 585.477
0.806761 -0.50954 -844.679 533.488
0.837165 -0.457874 -876.512 479.394
0.864265 -0.404401 -904.886 423.408
0.887954 -0.349332 -929.688 365.75
0.908138 -0.292884 -950.82 306.649
0.924737 -0.23528 -968.199 246.338
0.937686 -0.176747 -981.757 185.054
0.946934 -0.117517 -991.44 123.04
0.952445 -0.0578224 -997.21 60.5401
0.954196 0.00209999 -999.043 -2.19869
0.952181 0.0620141 -996.934 -64.9288
0.946408 0.121683 -990.889 -127.403
0.936899 0.180873 -980.933 -189.374
0.923692 0.239348 -967.106 -250.597
0.90684 0.296878 -949.461 -310.831
0.886408 0.353237 -928.069 -369.839
0.862477 0.408201 -903.013 -427.387
0.835142 0.461554 -874.394 -483.248
0.804511 0.513086 -842.323 -537.201
0.770704 0.562592 -806.927 -589.034
0.733855 0.609878 -768.347 -638.542
0.69411 0.654756 -726.733 -685.53
0.651625 0.697051 -682.252 -729.812
0.606568 0.736593 -635.077 -771.213
0.559117 0.773229 -585.396 -809.571
0.509459 0.806812 -533.404 -844.732
0.45779 0.837211 -479.306 -876.56
0.404315 0.864306 -423.317 -904.928
0.349243 0.887989 -365.657 -929.724
0.292793 0.908167 -306.554 -950.851
