99.8884 0.00813179 65.9124 97.7882 95.0776 30.6261 32.765 113.285
99.8887 0.0100637 69.7168 98.1252 92.9556 36.5649 28.9703 116.832
99.8889 0.0119891 73.6622 98.1395 90.4632 42.3581 25.1095 120.112
99.8893 0.0139007 77.7238 97.8276 87.6103 47.9824 21.1946 123.134
99.8897 0.0157915 81.8765 97.1867 84.4081 53.4156 17.2364 125.904
99.8901 0.0176542 86.0949 96.2156 80.8695 58.6358 13.245 128.43
99.8906 0.0194819 90.3538 94.9142 77.0086 63.6224 9.22906 130.719
99.8912 0.0212676 94.6279 93.2839 72.8408 68.3555 5.19698 132.775
99.8918 0.0230045 98.8922 91.3274 68.3826 72.8161 1.15623 134.607
99.8925 0.0246862 103.122 89.049 63.652 76.9866 -2.88621 136.219
99.8932 0.0263063 107.292 86.4543 58.6676 80.8503 -6.9239 137.616
99.8939 0.0278585 111.38 83.5506 53.4494 84.3918 -10.9508 138.803
99.8947 0.029337 115.362 80.3466 48.0181 87.5969 -14.9613 139.786
99.8956 0.0307361 119.215 76.8523 42.3955 90.453 -18.95 140.568
99.8964 0.0320505 122.918 73.0793 36.6039 92.9487 -22.912 141.154
99.8973 0.0332751 126.45 69.0405 30.6664 95.0739 -26.8423 141.547
99.8983 0.0344051 129.791 64.7503 24.6067 96.8203 -30.7365 141.752
99.8992 0.0354361 132.924 60.2241 18.449 98.1809 -34.5902 141.771
99.9002 0.0363639 135.83 55.4788 12.2177 99.1503 -38.399 141.609
99.9012 0.0371847 138.493 50.5321 5.93767 99.7246 -42.1588 141.268
99.9022 0.0378949 140.9 45.4032 -0.366011 99.9016 -45.8657 140.75
99.9032 0.0384913 143.037 40.1117 -6.66824 99.6805 -49.5156 140.06
99.9043 0.0389711 144.892 34.6786 -12.9439 99.0622 -53.1047 139.198
99.9053 0.0393313 146.456 29.1254 -19.168 98.0493 -56.6291 138.169
99.9064 0.0395697 147.719 23.4741 -25.3158 96.6457 -60.0851 136.974
99.9074 0.0396841 148.676 17.7478 -31.3627 94.8571 -63.4688 135.614
99.9085 0.0396723 149.321 11.9694 -37.2847 92.6906 -66.7764 134.093
99.9095 0.0395329 149.652 6.16267 -43.0582 90.1549 -70.0042 132.412
99.9105 0.0392643 149.666 0.351195 -48.6601 87.26 -73.1484 130.574
99.9116 0.0388657 149.365 -5.4412 -54.0682 84.0176 -76.205 128.578
99.9125 0.0383367 148.751 -11.1908 -59.2609 80.4404 -79.1702 126.429
99.9135 0.0376773 147.828 -16.8742 -64.2176 76.5429 -82.0399 124.126
99.9145 0.0368886 146.602 -22.4682 -68.9185 72.3405 -84.81 121.673
99.9154 0.035972 145.081 -27.9502 -73.3448 67.85 -87.4763 119.07
99.9162 0.0349301 143.274 -33.2981 -77.4791 63.0892 -90.0344 116.318
99.9171 0.033766 141.192 -38.4907 -81.3047 58.0772 -92.4796 113.42
99.9178 0.0324836 138.848 -43.5075 -84.8066 52.8339 -94.8072 110.377
99.9186 0.0310876 136.255 -48.3288 -87.9707 47.3802 -97.0122 107.191
99.9192 0.0295834 133.431 -52.9362 -90.7844 41.7378 -99.0893 103.862
99.9198 0.0279769 130.391 -57.312 -93.2366 35.9293 -101.033 100.393
99.9204 0.0262748 127.153 -61.4401 -95.3175 29.9776 -102.837 96.7848
99.9209 0.0244841 123.738 -65.3052 -97.0188 23.9067 -104.497 93.0392
99.9213 0.0226123 120.165 -68.8936 -98.3338 17.7405 -106.004 89.1577
99.9216 0.0206674 116.456 -72.1927 -99.2572 11.5038 -107.352 85.1422
99.9219 0.0186578 112.632 -75.1915 -99.7853 5.22122 -108.534 80.9944
99.922 0.016592 108.719 -77.8801 -99.9162 -1.08208 -109.543 76.7164
99.9221 0.0144792 104.737 -80.2503 -99.6492 -7.38105 -110.369 72.3103
99.9222 0.0123285 100.714 -82.2951 -98.9853 -13.6506 -111.004 67.7786
99.9221 0.0101493 96.6715 -84.0091 -97.9274 -19.8658 -111.437 63.1239
99.922 0.00795112 92.6364 -85.388 -96.4796 -26.0018 -111.66 58.3493
99.9218 0.00574367 88.6332 -86.4291 -94.6476 -32.0343 -111.66 53.4583
99.9215 0.00353669 84.6874 -87.1309 -92.4387 -37.9392 -111.427 48.455
99.9211 0.00133992 80.8242 -87.4929 -89.8618 -43.6929 -110.945 43.3439
99.9206 -0.000836872 77.0684 -87.5159 -86.9271 -49.2727 -110.203 38.1307
99.9201 -0.00298401 73.4449 -87.2015 -83.6464 -54.6563 -109.183 32.8216
99.9195 -0.00509191 69.9777 -86.5523 -80.0325 -59.8222 -107.871 27.4243
99.9188 -0.00715112 66.6904 -85.5712 -76.1 -64.7499 -106.247 21.9479
99.9181 -0.00915237 63.6057 -84.2615 -71.8646 -69.4198 -104.291 16.4031
99.9173 -0.0110866 60.7453 -82.6269 -67.3429 -73.8132 -101.983 10.803
99.9164 -0.012945 58.1295 -80.6704 -62.5532 -77.9127 -99.298 5.16313
99.9154 -0.0147192 55.7772 -78.3948 -57.5144 -81.7019 -96.2112 -0.497317
99.9145 -0.0164008 53.7052 -75.8016 -52.2466 -85.1657 -92.6944 -6.15516
99.9134 -0.0179822 51.9279 -72.8908 -46.7707 -88.2904 -88.7174 -11.7819
99.9123 -0.0194559 50.4567 -69.6606 -41.1086 -91.0634 -84.2479 -17.3426
99.9112 -0.0208148 49.2988 -66.1062 -35.2829 -93.4738 -79.2517 -22.7941
99.91 -0.0220526 48.4567 -62.22 -29.3166 -95.512 -73.6936 -28.0827
99.9088 -0.0231631 47.9262 -57.9906 -23.2337 -97.1697 -67.5383 -33.1423
99.9075 -0.0241407 47.6944 -53.403 -17.0582 -98.4405 -60.753 -37.8908
99.9062 -0.0249804 47.7376 -48.4386 -10.8148 -99.3192 -53.311 -42.2269
99.9049 -0.0256777 48.0178 -43.077 -4.5283 -99.8023 -45.1974 -46.0276
99.9036 -0.0262285 48.48 -37.2987 1.77619 -99.8878 -36.4179 -49.145
99.9023 -0.0266294 49.049 -31.0902 8.07357 -99.5755 -27.0109 -51.4084
99.901 -0.0268772 49.6294 -24.4528 14.3388 -98.8666 -17.0621 -52.6298
99.8996 -0.0269693 50.1091 -17.4128 20.5469 -97.7638 -6.72016 -52.621
99.8983 -0.026903 50.3712 -10.0329 26.6731 -96.2716 3.79435 -51.2203
99.8969 -0.0266761 50.3136 -2.41763 32.693 -94.3958 14.1944 -48.3304
99.8956 -0.0262864 49.8729 5.29209 38.5827 -92.144 24.1554 -43.9525
99.8943 -0.0257325 49.0429 12.9384 44.3187 -89.525 33.3634 -38.2033
99.893 -0.0250138 47.8779 20.3742 49.8781 -86.5494 41.5666 -31.2988
99.8918 -0.0241309 46.4783 27.4863 55.2388 -83.2289 48.6089 -23.514
